,transaction_id,customer_id,Preferred Cusine,age,dish,Qty,price_for_1,number_of_stayers,check_in_date,check_out_date,order_time,booked_through_points
4937,16330643,5028,South Indian,52,Filter Coffee,1,80,1,2024-03-01 00:00:00,2024-03-04 04:45:12,2024-03-04 04:11:10,0
4938,15902180,5029,South Indian,32,Chocolate Cake,2,200,1,2023-08-18 00:00:00,2023-08-22 11:03:54,2023-08-20 15:38:52,0
4939,12977574,5030,South Indian,45,Breakfast thali,1,500,1,2023-03-29 00:00:00,2023-03-31 07:14:48,2023-03-29 07:39:56,0
4940,8668667,5031,Multi,53,Masala Dosa,1,150,1,2024-03-28 00:00:00,2024-03-30 10:51:00,2024-03-29 02:36:54,0
4941,14492334,5032,Multi,56,Chocolate Cake,2,200,2,2024-11-09 00:00:00,2024-11-14 19:57:47,2024-11-10 08:21:51,1
4942,14617129,5033,Multi,57,Utthappam,1,150,1,2024-04-22 00:00:00,2024-04-24 07:17:49,2024-04-22 12:35:05,0
4943,14317961,5034,North Indian,34,Chinese Noodles,1,300,1,2023-05-05 00:00:00,2023-05-06 20:24:50,2023-05-06 01:52:30,0
4944,10806551,5035,South Indian,49,Aloo Paratha,2,200,2,2023-07-12 00:00:00,2023-07-14 12:13:58,2023-07-12 15:35:46,0
4945,3925885,5036,North Indian,23,Chocolate Cake,2,200,2,2024-12-03 00:00:00,2024-12-05 08:37:31,2024-12-03 08:55:50,1
4946,8985144,5037,Multi,55,Idli,3,75,2,2023-09-18 00:00:00,2023-09-23 10:40:38,2023-09-22 11:52:17,0
4947,7316654,5038,Multi,57,Breakfast thali,1,500,1,2023-07-17 00:00:00,2023-07-22 04:44:57,2023-07-19 20:40:17,1
4948,2821094,5039,North Indian,49,Masala Chai,2,80,2,2024-04-11 00:00:00,2024-04-14 13:30:50,2024-04-12 08:39:02,0
4949,14976318,5040,South Indian,25,Filter Coffee,2,80,1,2023-11-30 00:00:00,2023-12-02 10:15:42,2023-11-30 15:52:52,0
4950,8371315,5041,North Indian,24,Idli,2,75,1,2023-09-06 00:00:00,2023-09-10 06:07:42,2023-09-07 04:00:12,0
4951,12539098,5042,North Indian,50,Breakfast thali,4,500,3,2023-11-13 00:00:00,2023-11-16 16:21:44,2023-11-13 21:16:58,1
4952,12182607,5043,South Indian,26,Roti Curry,2,100,1,2024-03-21 00:00:00,2024-03-22 17:12:04,2024-03-21 23:54:29,0
4953,192680,5044,Multi,55,Vanilla Ice Cream,3,120,3,2023-06-28 00:00:00,2023-07-02 13:03:17,2023-07-01 08:39:15,0
4954,14068796,5045,Multi,32,Roti Curry,1,100,1,2024-05-31 00:00:00,2024-06-02 15:52:04,2024-06-01 21:00:38,0
4955,867176,5046,South Indian,25,Filter Coffee,1,80,1,2023-01-26 00:00:00,2023-01-28 14:27:10,2023-01-27 22:57:55,0
4956,9135908,5047,Multi,56,Palak Paneer,3,250,3,2024-03-02 00:00:00,2024-03-05 01:58:13,2024-03-04 05:38:39,0
4957,4100986,5048,Multi,57,Idli,2,75,2,2023-12-16 00:00:00,2023-12-17 13:16:38,2023-12-16 06:23:53,0
4958,1409108,5049,South Indian,33,Roti Curry,1,100,1,2024-01-26 00:00:00,2024-01-29 10:01:28,2024-01-28 01:50:02,0
4959,6351847,5050,North Indian,24,Utthappam,1,150,1,2024-05-21 00:00:00,2024-05-25 13:19:09,2024-05-22 14:09:56,0
4960,1394421,5051,Multi,47,Breakfast thali,2,500,2,2023-04-09 00:00:00,2023-04-13 00:36:04,2023-04-12 21:03:08,1
4961,2144512,5052,South Indian,22,Roti Curry,2,100,1,2024-06-03 00:00:00,2024-06-05 18:55:04,2024-06-03 15:08:39,0
4962,12044225,5053,North Indian,20,Filter Coffee,1,80,1,2023-08-03 00:00:00,2023-08-07 14:41:02,2023-08-05 21:51:16,0
4963,8730562,5054,South Indian,50,Chocolate Cake,1,200,1,2023-11-09 00:00:00,2023-11-11 02:16:02,2023-11-09 14:01:57,0
4964,11820511,5055,North Indian,20,Vanilla Ice Cream,1,120,1,2024-05-18 00:00:00,2024-05-19 12:51:21,2024-05-18 14:05:54,0
4965,3042944,5056,South Indian,38,Utthappam,2,150,2,2024-05-29 00:00:00,2024-05-31 15:41:49,2024-05-30 00:51:53,0
4966,16195816,5057,Multi,21,Idli,1,75,1,2024-12-16 00:00:00,2024-12-19 03:45:33,2024-12-17 02:13:01,0
4967,3418936,5058,Multi,46,Breakfast thali,1,500,1,2024-10-13 00:00:00,2024-10-16 22:30:01,2024-10-14 01:12:28,0
4968,16571555,5059,North Indian,27,North Indian Thali,3,600,3,2024-06-25 00:00:00,2024-06-28 02:04:53,2024-06-27 10:57:10,1
4969,3911723,5060,South Indian,47,Chinese Noodles,3,300,3,2024-03-18 00:00:00,2024-03-20 00:37:04,2024-03-18 16:42:42,0
4970,2077218,5061,Multi,47,Masala Dosa,2,150,2,2024-04-18 00:00:00,2024-04-19 02:23:33,2024-04-18 08:40:44,0
4971,5110408,5062,North Indian,44,Chinese Noodles,1,300,1,2024-06-17 00:00:00,2024-06-19 15:02:11,2024-06-18 04:13:01,0
4972,761209,5063,North Indian,29,Idli,1,75,1,2024-10-20 00:00:00,2024-10-23 09:25:25,2024-10-22 00:18:51,0
4973,1614849,5064,Multi,49,Filter Coffee,1,80,1,2023-08-15 00:00:00,2023-08-18 22:25:33,2023-08-17 02:22:52,0
4974,9480236,5065,South Indian,28,Vanilla Ice Cream,2,120,1,2024-07-24 00:00:00,2024-07-25 19:10:56,2024-07-24 21:26:37,0
4975,7630570,5066,South Indian,26,Roti Curry,2,100,1,2024-12-13 00:00:00,2024-12-15 23:12:00,2024-12-13 07:14:02,0
4976,14063184,5067,Multi,24,Masala Dosa,2,150,1,2023-04-13 00:00:00,2023-04-15 07:01:40,2023-04-13 13:39:33,0
4977,12686847,5068,South Indian,28,Idli,1,75,2,2023-07-28 00:00:00,2023-07-30 16:04:55,2023-07-28 16:04:19,0
4978,1965833,5069,Multi,27,Chinese Noodles,2,250,1,2023-02-02 00:00:00,2023-02-04 05:55:18,2023-02-03 23:33:37,0
4979,15514856,5070,South Indian,26,Masala Dosa,2,150,1,2024-05-07 00:00:00,2024-05-08 09:31:55,2024-05-07 13:01:08,0
4980,9573814,5071,North Indian,27,Chocolate Cake,2,200,1,2023-03-21 00:00:00,2023-03-23 12:17:11,2023-03-22 07:44:45,0
4981,15854746,5072,South Indian,25,Breakfast thali,2,500,2,2023-11-09 00:00:00,2023-11-13 01:37:36,2023-11-10 00:45:36,1
4982,3001527,5073,North Indian,24,Filter Coffee,1,80,1,2023-10-18 00:00:00,2023-10-20 01:33:42,2023-10-19 10:12:25,0
4983,13312036,5074,North Indian,29,Filter Coffee,1,80,1,2023-06-24 00:00:00,2023-06-26 05:41:06,2023-06-24 12:29:45,0
4984,9176515,5075,North Indian,30,Idli,2,75,1,2024-08-06 00:00:00,2024-08-09 10:19:49,2024-08-07 07:20:09,0
4985,10541923,5076,North Indian,24,Breakfast thali,2,500,1,2023-04-24 00:00:00,2023-04-27 08:22:16,2023-04-26 04:23:39,1
4986,8135963,5077,South Indian,34,Aloo Paratha,2,200,1,2023-02-23 00:00:00,2023-02-25 01:50:14,2023-02-24 23:12:54,0
4987,2039414,5078,North Indian,30,Idli,2,75,2,2024-01-13 00:00:00,2024-01-17 07:59:54,2024-01-15 14:33:42,0
4988,12170190,5079,Multi,52,Chocolate Cake,1,200,1,2024-05-01 00:00:00,2024-05-04 02:56:31,2024-05-04 02:56:15,0
4989,980589,5080,South Indian,35,Idli,1,75,1,2024-04-05 00:00:00,2024-04-07 23:51:59,2024-04-06 01:09:27,0
4990,15566344,5081,North Indian,20,Aloo Paratha,1,200,2,2023-12-27 00:00:00,2023-12-29 19:31:19,2023-12-28 21:34:52,0
4991,8382043,5082,Multi,25,Filter Coffee,2,80,1,2023-08-11 00:00:00,2023-08-15 05:36:17,2023-08-13 14:03:20,0
4992,11714073,5083,South Indian,31,Roti Curry,1,100,1,2023-06-07 00:00:00,2023-06-09 08:34:04,2023-06-07 22:03:47,0
4993,12201567,5084,North Indian,31,Roti Curry,1,100,2,2024-12-10 00:00:00,2024-12-13 21:54:45,2024-12-10 18:28:46,0
4994,1205327,5085,South Indian,27,Idli,2,75,2,2024-10-11 00:00:00,2024-10-14 01:17:14,2024-10-11 07:41:35,0
4995,15145706,5086,South Indian,44,Palak Paneer,1,250,1,2023-02-11 00:00:00,2023-02-14 19:45:55,2023-02-12 04:41:16,0
4996,14456756,5087,North Indian,46,North Indian Thali,2,600,1,2023-09-05 00:00:00,2023-09-06 17:41:11,2023-09-05 21:43:28,1
4997,796249,5088,South Indian,49,Filter Coffee,1,80,1,2024-11-15 00:00:00,2024-11-18 06:02:45,2024-11-15 13:00:55,0
4998,6665481,5089,Multi,21,Masala Dosa,2,150,2,2024-09-12 00:00:00,2024-09-13 05:15:55,2024-09-12 06:33:55,0
4999,2932394,5090,Multi,34,Masala Dosa,1,150,1,2024-09-20 00:00:00,2024-09-22 19:03:30,2024-09-20 08:50:54,0
5000,1841817,5091,South Indian,18,Idli,2,75,2,2023-04-06 00:00:00,2023-04-09 16:52:12,2023-04-06 14:31:00,0
5001,12595824,5092,North Indian,27,Idli,1,75,1,2024-11-19 00:00:00,2024-11-23 10:30:26,2024-11-22 14:44:40,0
5002,13891383,5093,Multi,31,Roti Curry,2,100,2,2023-09-06 00:00:00,2023-09-08 08:15:16,2023-09-06 15:52:08,0
5003,6013832,5094,Multi,28,Filter Coffee,2,80,2,2024-03-27 00:00:00,2024-03-30 17:18:13,2024-03-28 13:47:07,0
5004,1814650,5095,South Indian,28,Palak Paneer,1,250,1,2024-05-24 00:00:00,2024-05-26 03:23:34,2024-05-24 16:10:24,0
5005,2525425,5096,South Indian,45,North Indian Thali,2,600,1,2023-08-22 00:00:00,2023-08-23 17:14:23,2023-08-22 05:42:39,1
5006,5406550,5097,South Indian,39,Chocolate Cake,1,200,1,2023-11-01 00:00:00,2023-11-04 06:48:53,2023-11-01 18:12:01,0
5007,6758524,5098,North Indian,43,Chinese Noodles,1,300,1,2024-02-12 00:00:00,2024-02-13 14:34:23,2024-02-12 07:49:24,0
5008,2051454,5099,North Indian,20,Masala Dosa,1,150,1,2024-01-28 00:00:00,2024-01-29 21:23:36,2024-01-28 09:49:43,0
5009,10852946,5100,North Indian,38,Chinese Noodles,3,300,3,2023-02-18 00:00:00,2023-02-22 22:05:24,2023-02-20 14:35:42,1
5010,14790515,5101,North Indian,46,Breakfast thali,1,500,1,2024-11-28 00:00:00,2024-12-02 15:50:43,2024-12-01 06:40:05,1
5011,13008338,5102,Multi,23,North Indian Thali,1,600,1,2023-12-12 00:00:00,2023-12-13 23:35:36,2023-12-13 08:02:26,0
5012,5292748,5103,South Indian,27,Idli,2,75,2,2023-06-19 00:00:00,2023-06-25 20:15:50,2023-06-22 17:46:44,0
5013,318330,5104,South Indian,45,Roti Curry,1,100,1,2024-10-14 00:00:00,2024-10-17 08:56:50,2024-10-16 13:47:50,0
5014,9150550,5105,Multi,19,Roti Curry,1,100,1,2023-11-16 00:00:00,2023-11-18 06:26:15,2023-11-16 06:09:29,0
5015,9175243,5106,South Indian,30,Idli,2,75,2,2024-07-01 00:00:00,2024-07-07 10:12:39,2024-07-03 06:00:37,0
5016,6855307,5107,South Indian,46,Idli,2,75,2,2023-11-19 00:00:00,2023-11-21 02:58:21,2023-11-20 13:11:09,0
5017,2947629,5108,North Indian,29,Palak Paneer,1,250,1,2023-01-31 00:00:00,2023-02-02 09:18:57,2023-02-01 23:16:56,0
5018,4624990,5109,North Indian,27,Utthappam,3,150,2,2024-09-29 00:00:00,2024-10-02 04:10:33,2024-09-29 15:10:21,0
5019,9760819,5110,South Indian,47,Masala Chai,1,80,1,2024-12-04 00:00:00,2024-12-07 06:37:16,2024-12-06 18:14:48,0
5020,8534831,5111,South Indian,27,South Indian Thali,1,500,1,2024-11-08 00:00:00,2024-11-10 06:29:38,2024-11-09 16:10:50,0
5021,2096901,5112,Multi,19,North Indian Thali,2,600,2,2024-08-04 00:00:00,2024-08-05 06:15:14,2024-08-04 03:48:01,1
5022,12601206,5113,North Indian,25,Chinese Noodles,1,300,1,2024-10-04 00:00:00,2024-10-06 17:40:51,2024-10-06 02:45:18,0
5023,9552937,5114,Multi,53,Masala Chai,2,80,2,2023-06-20 00:00:00,2023-06-24 01:08:15,2023-06-21 03:02:07,0
5024,14625758,5115,South Indian,23,Utthappam,2,150,1,2024-03-18 00:00:00,2024-03-20 01:32:02,2024-03-18 21:15:49,0
5025,12535864,5116,South Indian,52,Masala Dosa,1,150,1,2024-10-21 00:00:00,2024-10-22 17:50:41,2024-10-21 08:10:56,0
5026,12965875,5117,North Indian,26,Roti Curry,2,100,1,2023-07-30 00:00:00,2023-08-01 14:41:32,2023-07-30 22:39:57,0
5027,9984104,5118,Multi,38,South Indian Thali,1,500,1,2024-10-17 00:00:00,2024-10-21 09:41:05,2024-10-17 17:39:44,1
5028,14954723,5119,Multi,30,Palak Paneer,2,250,1,2023-03-24 00:00:00,2023-03-26 16:05:42,2023-03-25 09:38:39,1
5029,11823012,5120,South Indian,25,Breakfast thali,2,500,2,2023-06-01 00:00:00,2023-06-04 03:09:02,2023-06-02 17:43:51,1
5030,5521875,5121,North Indian,39,Idli,1,75,1,2024-06-22 00:00:00,2024-06-23 19:51:10,2024-06-22 05:37:24,0
5031,402827,5122,Multi,35,Chocolate Cake,2,200,2,2024-05-28 00:00:00,2024-05-31 05:12:16,2024-05-29 07:30:00,0
5032,14437065,5123,South Indian,24,Filter Coffee,2,80,1,2024-06-11 00:00:00,2024-06-12 10:20:05,2024-06-11 18:05:55,0
5033,1676447,5124,South Indian,31,Utthappam,1,150,1,2024-08-23 00:00:00,2024-08-26 07:06:10,2024-08-24 14:23:05,0
5034,11694068,5125,Multi,19,North Indian Thali,1,600,2,2023-05-22 00:00:00,2023-05-24 02:49:58,2023-05-22 14:30:06,0
5035,9563412,5126,Multi,35,Idli,2,75,2,2024-04-26 00:00:00,2024-04-28 06:59:39,2024-04-26 05:36:15,0
5036,15877223,5127,Multi,23,North Indian Thali,1,600,1,2024-06-03 00:00:00,2024-06-05 04:05:20,2024-06-04 04:07:05,0
5037,1649473,5128,Multi,32,Filter Coffee,2,80,1,2023-10-24 00:00:00,2023-10-25 22:06:45,2023-10-25 08:50:13,0
5038,8428070,5129,Multi,22,Utthappam,2,150,1,2024-05-30 00:00:00,2024-06-04 15:50:17,2024-06-02 01:26:57,0
5039,1197394,5130,North Indian,40,Aloo Paratha,1,200,1,2023-06-14 00:00:00,2023-06-16 14:36:40,2023-06-15 04:37:29,0
5040,3041497,5131,North Indian,19,Vanilla Ice Cream,2,120,1,2023-03-08 00:00:00,2023-03-11 00:56:57,2023-03-10 02:40:45,0
5041,11153562,5132,North Indian,33,Aloo Paratha,2,200,1,2023-06-16 00:00:00,2023-06-19 09:03:52,2023-06-17 22:46:29,0
5042,13874746,5133,North Indian,57,Breakfast thali,2,500,1,2023-09-22 00:00:00,2023-09-27 06:22:07,2023-09-24 09:02:31,1
5043,4647132,5134,South Indian,27,Vanilla Ice Cream,3,120,3,2024-04-24 00:00:00,2024-04-28 01:42:39,2024-04-25 19:03:36,0
5044,3258201,5135,North Indian,21,Utthappam,1,150,1,2024-01-30 00:00:00,2024-02-02 22:26:18,2024-02-01 12:21:29,0
5045,6576279,5136,Multi,60,Chocolate Cake,2,200,2,2023-02-24 00:00:00,2023-02-26 18:20:57,2023-02-25 09:11:57,0
5046,8997305,5137,North Indian,24,Masala Dosa,2,150,1,2023-11-11 00:00:00,2023-11-13 00:11:39,2023-11-11 07:18:46,0
5047,13040280,5138,Multi,53,Utthappam,1,150,1,2023-10-06 00:00:00,2023-10-08 03:54:26,2023-10-06 12:06:48,1
5048,8656706,5139,Multi,26,Masala Chai,1,80,1,2023-01-26 00:00:00,2023-01-29 18:00:41,2023-01-29 10:03:57,0
5049,1491139,5140,Multi,19,Masala Dosa,1,150,1,2024-07-31 00:00:00,2024-08-02 14:52:35,2024-08-02 01:55:23,0
5050,805961,5141,North Indian,52,Breakfast thali,2,500,1,2024-04-29 00:00:00,2024-04-30 04:48:09,2024-04-29 10:34:45,1
5051,6841926,5142,Multi,29,South Indian Thali,2,500,2,2023-08-25 00:00:00,2023-08-29 18:51:27,2023-08-29 02:31:49,0
5052,4512677,5143,Multi,29,South Indian Thali,2,500,1,2024-06-27 00:00:00,2024-06-29 15:37:35,2024-06-28 10:56:35,1
5053,3918183,5144,Multi,26,Roti Curry,2,100,1,2023-09-08 00:00:00,2023-09-10 20:04:28,2023-09-08 16:29:30,0
5054,14404431,5145,South Indian,31,North Indian Thali,1,600,1,2023-05-02 00:00:00,2023-05-03 17:56:52,2023-05-02 20:00:33,1
5055,1197797,5146,Multi,26,Palak Paneer,2,250,2,2023-07-23 00:00:00,2023-07-25 20:14:48,2023-07-23 13:28:00,0
5056,16297567,5147,North Indian,29,Masala Dosa,1,150,1,2023-09-02 00:00:00,2023-09-06 12:48:44,2023-09-03 00:35:54,0
5057,6990413,5148,South Indian,44,Roti Curry,2,100,2,2023-09-30 00:00:00,2023-10-03 13:41:26,2023-10-01 07:39:50,0
5058,12671355,5149,North Indian,24,Aloo Paratha,1,200,1,2023-06-04 00:00:00,2023-06-07 22:36:44,2023-06-05 21:46:46,1
5059,6113346,5150,Multi,32,Breakfast thali,1,500,2,2024-05-15 00:00:00,2024-05-18 13:20:24,2024-05-18 02:30:46,0
5060,5453172,5151,North Indian,27,Masala Dosa,2,150,1,2024-04-09 00:00:00,2024-04-15 21:33:46,2024-04-11 17:38:14,0
5061,1437902,5152,North Indian,21,Idli,1,75,2,2023-09-18 00:00:00,2023-09-19 22:22:15,2023-09-18 13:37:36,0
5062,8126875,5153,Multi,55,Aloo Paratha,2,200,2,2023-07-08 00:00:00,2023-07-11 18:28:26,2023-07-09 02:53:50,0
5063,13894250,5154,Multi,60,Breakfast thali,1,500,1,2023-04-14 00:00:00,2023-04-17 03:26:57,2023-04-16 04:46:03,0
5064,14222085,5155,South Indian,56,Breakfast thali,2,500,1,2023-01-10 00:00:00,2023-01-15 08:08:09,2023-01-12 00:36:46,1
5065,4685328,5156,North Indian,26,Vanilla Ice Cream,2,120,1,2024-12-02 00:00:00,2024-12-04 11:19:17,2024-12-02 18:53:41,0
5066,7396320,5157,South Indian,42,Palak Paneer,1,250,1,2023-07-11 00:00:00,2023-07-13 18:10:25,2023-07-11 17:40:07,1
5067,14543223,5158,Multi,42,Breakfast thali,1,500,1,2024-09-20 00:00:00,2024-09-23 03:54:51,2024-09-21 11:41:09,1
5068,3767056,5159,South Indian,33,Breakfast thali,1,500,1,2024-12-03 00:00:00,2024-12-04 13:58:07,2024-12-03 05:16:10,0
5069,2770267,5160,Multi,26,Aloo Paratha,3,200,2,2023-04-23 00:00:00,2023-04-28 01:56:45,2023-04-24 21:21:21,1
5070,12781688,5161,South Indian,54,South Indian Thali,3,500,3,2023-11-02 00:00:00,2023-11-05 09:15:34,2023-11-02 16:21:52,1
5071,12687435,5162,South Indian,32,Utthappam,1,150,1,2024-11-11 00:00:00,2024-11-12 10:32:30,2024-11-11 05:27:34,0
5072,6448889,5163,Multi,21,Utthappam,1,150,1,2023-03-23 00:00:00,2023-03-24 18:32:55,2023-03-23 10:40:53,0
5073,9911258,5164,Multi,20,Masala Dosa,1,150,1,2023-12-20 00:00:00,2023-12-23 23:47:03,2023-12-21 07:42:26,0
5074,2355277,5165,Multi,57,Aloo Paratha,2,200,3,2023-06-03 00:00:00,2023-06-08 03:16:08,2023-06-05 13:22:07,1
5075,6839125,5166,South Indian,25,Masala Dosa,1,150,1,2023-06-16 00:00:00,2023-06-18 18:26:49,2023-06-17 19:43:28,0
5076,5067194,5167,Multi,33,Chocolate Cake,2,200,2,2024-06-09 00:00:00,2024-06-13 13:25:23,2024-06-12 01:11:20,0
5077,8792483,5168,North Indian,40,Breakfast thali,1,500,1,2024-10-26 00:00:00,2024-10-28 00:29:15,2024-10-26 17:54:46,1
5078,7582906,5169,North Indian,45,Chocolate Cake,2,200,1,2024-02-13 00:00:00,2024-02-16 00:11:01,2024-02-14 10:18:23,0
5079,12653451,5170,Multi,20,Aloo Paratha,2,200,2,2023-10-22 00:00:00,2023-10-25 15:09:05,2023-10-22 12:37:59,0
5080,9129502,5171,North Indian,39,Palak Paneer,3,250,3,2024-11-11 00:00:00,2024-11-13 22:36:09,2024-11-11 19:37:07,0
5081,9172574,5172,South Indian,32,Chinese Noodles,2,300,2,2023-09-08 00:00:00,2023-09-11 10:41:50,2023-09-10 19:46:52,0
5082,1794397,5173,North Indian,31,Breakfast thali,2,500,1,2023-03-15 00:00:00,2023-03-16 17:19:20,2023-03-16 09:01:18,0
5083,4419603,5174,Multi,20,Filter Coffee,2,80,2,2024-01-29 00:00:00,2024-01-30 16:05:39,2024-01-29 14:23:37,0
5084,12191634,5175,North Indian,23,Idli,2,75,2,2023-10-16 00:00:00,2023-10-21 14:08:41,2023-10-19 05:47:55,0
5085,16523829,5176,Multi,49,Filter Coffee,2,80,1,2023-01-01 00:00:00,2023-01-03 15:10:33,2023-01-02 07:42:23,1
5086,3407488,5177,Multi,19,Filter Coffee,2,80,2,2024-01-22 00:00:00,2024-01-24 15:57:52,2024-01-22 07:11:36,0
5087,6838143,5178,Multi,43,Breakfast thali,1,500,2,2023-05-12 00:00:00,2023-05-18 14:49:36,2023-05-14 02:15:30,0
5088,3235500,5179,Multi,18,Aloo Paratha,3,200,3,2023-08-06 00:00:00,2023-08-08 01:18:54,2023-08-06 06:33:14,0
5089,2194030,5180,South Indian,21,Breakfast thali,1,500,2,2023-04-05 00:00:00,2023-04-12 11:33:11,2023-04-07 11:23:07,1
5090,6245505,5181,North Indian,35,Vanilla Ice Cream,3,120,3,2023-08-04 00:00:00,2023-08-05 10:18:06,2023-08-04 04:15:42,0
5091,5047735,5182,South Indian,34,Idli,2,75,1,2024-11-29 00:00:00,2024-12-01 12:53:41,2024-11-30 03:39:27,0
5092,10713654,5183,North Indian,30,Masala Dosa,1,150,1,2024-02-29 00:00:00,2024-03-02 07:18:38,2024-02-29 07:49:33,0
5093,9474866,5184,Multi,53,Vanilla Ice Cream,3,120,2,2024-04-29 00:00:00,2024-04-29 19:00:30,2024-04-29 03:28:12,0
5094,14415604,5185,Multi,33,Idli,2,75,1,2023-10-24 00:00:00,2023-10-25 12:12:47,2023-10-24 11:47:09,0
5095,1015285,5186,Multi,59,Idli,3,75,3,2024-03-23 00:00:00,2024-03-25 05:09:52,2024-03-24 07:13:33,0
5096,13513269,5187,Multi,18,Chocolate Cake,1,200,1,2024-02-04 00:00:00,2024-02-07 13:17:16,2024-02-05 01:51:17,0
5097,9189302,5188,South Indian,53,Breakfast thali,4,500,3,2023-10-31 00:00:00,2023-11-02 17:36:17,2023-10-31 19:20:45,1
5098,6954044,5189,North Indian,22,Roti Curry,2,100,2,2023-01-06 00:00:00,2023-01-07 07:07:38,2023-01-06 08:41:01,0
5099,2081158,5190,South Indian,45,North Indian Thali,1,600,1,2024-10-18 00:00:00,2024-10-21 14:20:57,2024-10-19 17:58:04,0
5100,93600,5191,North Indian,27,Filter Coffee,2,80,2,2023-12-18 00:00:00,2023-12-23 20:50:44,2023-12-19 15:44:54,0
5101,5967997,5192,North Indian,30,Filter Coffee,2,80,2,2023-09-07 00:00:00,2023-09-12 09:00:55,2023-09-09 18:11:52,0
5102,9325871,5193,South Indian,42,Roti Curry,1,100,1,2024-09-16 00:00:00,2024-09-18 03:18:22,2024-09-17 10:30:57,0
5103,2523954,5194,North Indian,46,Breakfast thali,3,500,3,2024-07-09 00:00:00,2024-07-10 20:06:21,2024-07-09 12:29:20,1
5104,7383741,5195,South Indian,42,Masala Dosa,2,150,2,2024-08-27 00:00:00,2024-08-31 03:40:44,2024-08-28 23:09:04,0
5105,9965794,5196,Multi,50,Roti Curry,1,100,2,2023-11-07 00:00:00,2023-11-09 02:02:35,2023-11-07 16:52:18,0
5106,13878962,5197,North Indian,26,Palak Paneer,1,250,1,2024-05-19 00:00:00,2024-05-21 00:06:28,2024-05-19 19:29:27,0
5107,7728237,5198,Multi,60,Chocolate Cake,1,200,1,2024-03-08 00:00:00,2024-03-09 09:39:05,2024-03-08 07:22:39,0
5108,2487857,5199,South Indian,23,South Indian Thali,3,500,3,2024-06-07 00:00:00,2024-06-11 03:59:08,2024-06-08 00:20:59,1
5109,12490898,5200,Multi,59,Aloo Paratha,2,200,1,2024-07-16 00:00:00,2024-07-18 16:38:07,2024-07-16 08:03:31,0
5110,8996011,5201,North Indian,27,Utthappam,2,150,1,2024-03-28 00:00:00,2024-04-02 11:08:46,2024-03-30 20:44:14,0
5111,13038457,5202,North Indian,44,North Indian Thali,2,600,1,2024-11-29 00:00:00,2024-11-30 15:03:16,2024-11-29 20:33:03,1
5112,5959976,5203,North Indian,18,North Indian Thali,1,600,1,2023-10-03 00:00:00,2023-10-06 13:38:30,2023-10-05 18:27:43,0
5113,13176704,5204,South Indian,35,Chocolate Cake,1,200,1,2023-02-03 00:00:00,2023-02-05 23:01:49,2023-02-04 08:21:03,0
5114,10537378,5205,South Indian,51,Vanilla Ice Cream,1,120,1,2024-09-11 00:00:00,2024-09-12 16:10:21,2024-09-11 19:21:34,0
5115,14623194,5206,South Indian,25,Chinese Noodles,1,300,1,2023-02-26 00:00:00,2023-02-28 03:09:34,2023-02-27 08:02:48,0
5116,6903669,5207,South Indian,47,Masala Dosa,2,150,1,2023-04-20 00:00:00,2023-04-21 03:34:07,2023-04-20 15:57:39,0
5117,1541720,5208,South Indian,45,Chinese Noodles,2,300,2,2024-09-30 00:00:00,2024-10-03 22:30:06,2024-10-03 01:10:21,0
5118,3079846,5209,South Indian,33,Idli,2,75,2,2024-03-14 00:00:00,2024-03-17 08:38:26,2024-03-15 12:35:31,0
5119,14687786,5210,South Indian,31,Chocolate Cake,2,200,2,2024-10-17 00:00:00,2024-10-19 22:25:49,2024-10-18 20:49:47,0
5120,15363382,5211,North Indian,25,Masala Dosa,2,150,2,2024-05-08 00:00:00,2024-05-10 06:04:20,2024-05-08 10:50:39,0
5121,9312206,5212,North Indian,25,South Indian Thali,2,500,1,2023-10-14 00:00:00,2023-10-16 11:50:47,2023-10-15 08:49:23,1
5122,7790002,5213,Multi,31,Idli,2,75,1,2024-02-15 00:00:00,2024-02-17 17:30:28,2024-02-15 12:06:28,0
5123,4556052,5214,South Indian,31,Filter Coffee,2,80,1,2024-10-15 00:00:00,2024-10-17 06:54:10,2024-10-15 23:58:52,0
5124,12520882,5215,North Indian,31,Roti Curry,1,100,1,2023-03-16 00:00:00,2023-03-19 08:06:17,2023-03-17 17:38:04,0
5125,9726690,5216,North Indian,32,Pasta,2,320,2,2024-09-27 00:00:00,2024-09-29 08:44:51,2024-09-28 19:14:06,0
5126,5596345,5217,South Indian,33,Filter Coffee,3,80,3,2024-02-07 00:00:00,2024-02-09 22:14:57,2024-02-07 22:50:10,0
5127,15503460,5218,South Indian,25,Idli,2,75,2,2023-05-18 00:00:00,2023-05-20 13:35:01,2023-05-18 21:01:49,0
5128,5688804,5219,South Indian,28,Idli,2,75,1,2023-12-30 00:00:00,2024-01-02 16:53:45,2024-01-02 15:47:57,0
5129,1241453,5220,South Indian,58,Breakfast thali,2,500,2,2024-07-21 00:00:00,2024-07-23 08:02:17,2024-07-22 23:43:21,0
5130,12291132,5221,Multi,51,North Indian Thali,2,600,2,2024-10-01 00:00:00,2024-10-05 13:04:45,2024-10-03 04:25:04,1
